datatrade_id,dataprice, datasize, databid, dataask, datavolume, datatime
34106350,11261.54000000,0.40620000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:55 GMT-0800 (PST)
34106350,11261.54000000,0.40620000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:56 GMT-0800 (PST)
34106351,11261.54000000,0.00442881,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:58 GMT-0800 (PST)
34106351,11261.54000000,0.00442881,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:59 GMT-0800 (PST)
34106351,11261.54000000,0.00442881,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:00 GMT-0800 (PST)
34106351,11261.54000000,0.00442881,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:01 GMT-0800 (PST)
34106351,11261.54000000,0.00442881,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:02 GMT-0800 (PST)
34106351,11261.54000000,0.00442881,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:03 GMT-0800 (PST)
34106352,11261.54000000,0.08857636,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:04 GMT-0800 (PST)
34106352,11261.54000000,0.08857636,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:05 GMT-0800 (PST)
34106352,11261.54000000,0.08857636,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:06 GMT-0800 (PST)
34106352,11261.54000000,0.08857636,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:07 GMT-0800 (PST)
34106352,11261.54000000,0.08857636,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:08 GMT-0800 (PST)
34106352,11261.54000000,0.08857636,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:09 GMT-0800 (PST)
34106352,11261.54000000,0.08857636,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:10 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:11 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:12 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:13 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:14 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:15 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:16 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:17 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:18 GMT-0800 (PST)
34106353,11261.53000000,0.04304041,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:19 GMT-0800 (PST)
34106356,11261.54000000,0.24714885,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:20 GMT-0800 (PST)
34106356,11261.54000000,0.24714885,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:21 GMT-0800 (PST)
34106357,11261.54000000,0.44288180,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:22 GMT-0800 (PST)
34106357,11261.54000000,0.44288180,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:23 GMT-0800 (PST)
34106357,11261.54000000,0.44288180,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:24 GMT-0800 (PST)
34106357,11261.54000000,0.44288180,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:25 GMT-0800 (PST)
34106357,11261.54000000,0.44288180,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:26 GMT-0800 (PST)
34106357,11261.54000000,0.44288180,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:27 GMT-0800 (PST)
34106357,11261.54000000,0.44288180,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:03:28 GMT-0800 (PST)
